track id,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,mood,age
1,0.14583333333333334,0.3333333333333333,0.20833333333333334,0.2916666666666667,0.625,0.020833333333333332,0.08333333333333333,0.0625,0.3125,3.4375,35.833333333333336
2,0.10638297872340426,0.1702127659574468,0.425531914893617,0.3404255319148936,0.7446808510638298,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.10638297872340426,3.595744680851064,35.680851063829785
3,0.17391304347826086,0.34782608695652173,0.13043478260869565,0.17391304347826086,0.06521739130434782,0.2826086956521739,0.41304347826086957,0.2391304347826087,0.15217391304347827,3.739130434782609,35.52173913043478
4,0.11904761904761904,0.14285714285714285,0.5238095238095238,0.4523809523809524,0.7619047619047619,0.023809523809523808,0.0,0.023809523809523808,0.14285714285714285,3.761904761904762,36.07142857142857
5,0.045454545454545456,0.29545454545454547,0.3181818181818182,0.5227272727272727,0.3181818181818182,0.045454545454545456,0.06818181818181818,0.18181818181818182,0.3181818181818182,3.840909090909091,35.86363636363637
6,0.10638297872340426,0.2127659574468085,0.2127659574468085,0.2978723404255319,0.5531914893617021,0.06382978723404255,0.23404255319148937,0.1276595744680851,0.1276595744680851,3.74468085106383,35.680851063829785
7,0.3404255319148936,0.0851063829787234,0.14893617021276595,0.0851063829787234,0.10638297872340426,0.2127659574468085,0.8085106382978723,0.14893617021276595,0.02127659574468085,3.6595744680851063,35.93617021276596
8,0.08695652173913043,0.2826086956521739,0.32608695652173914,0.30434782608695654,0.4782608695652174,0.043478260869565216,0.1956521739130435,0.15217391304347827,0.15217391304347827,3.5652173913043477,38.15217391304348
9,0.11363636363636363,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.4772727272727273,0.045454545454545456,0.06818181818181818,0.022727272727272728,0.36363636363636365,3.5,38.72727272727273
10,0.2765957446808511,0.2127659574468085,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.5106382978723404,0.6382978723404256,0.2127659574468085,0.02127659574468085,3.6808510638297873,37.5531914893617
11,0.0425531914893617,0.2978723404255319,0.23404255319148937,0.3829787234042553,0.3617021276595745,0.0425531914893617,0.06382978723404255,0.1276595744680851,0.3829787234042553,3.595744680851064,37.40425531914894
12,0.3137254901960784,0.058823529411764705,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.0784313725490196,0.7450980392156863,0.0784313725490196,0.0392156862745098,3.6666666666666665,36.6078431372549
13,0.02127659574468085,0.3191489361702128,0.14893617021276595,0.40425531914893614,0.3829787234042553,0.14893617021276595,0.02127659574468085,0.23404255319148937,0.2553191489361702,3.702127659574468,35.680851063829785
14,0.12244897959183673,0.20408163265306123,0.30612244897959184,0.32653061224489793,0.3877551020408163,0.08163265306122448,0.14285714285714285,0.16326530612244897,0.12244897959183673,3.6530612244897958,35.55102040816327
15,0.06818181818181818,0.3409090909090909,0.29545454545454547,0.45454545454545453,0.36363636363636365,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.45454545454545453,3.6363636363636362,37.09090909090909
16,0.09090909090909091,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.7045454545454546,0.11363636363636363,0.6363636363636364,0.13636363636363635,3.772727272727273,34.52272727272727
17,0.10256410256410256,0.1794871794871795,0.6410256410256411,0.48717948717948717,0.717948717948718,0.0,0.0,0.05128205128205128,0.20512820512820512,3.6666666666666665,35.07692307692308
18,0.37254901960784315,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.09803921568627451,0.803921568627451,0.0392156862745098,0.0,3.7450980392156863,33.411764705882355
19,0.10638297872340426,0.3404255319148936,0.3404255319148936,0.2765957446808511,0.46808510638297873,0.0425531914893617,0.0425531914893617,0.10638297872340426,0.2127659574468085,3.74468085106383,34.57446808510638
20,0.08888888888888889,0.4222222222222222,0.15555555555555556,0.3111111111111111,0.5111111111111111,0.044444444444444446,0.06666666666666667,0.2,0.28888888888888886,3.688888888888889,38.733333333333334
21,0.15555555555555556,0.2222222222222222,0.4,0.26666666666666666,0.6222222222222222,0.022222222222222223,0.2,0.044444444444444446,0.08888888888888889,3.7555555555555555,39.6
22,0.225,0.3,0.5,0.125,0.45,0.075,0.425,0.1,0.075,3.725,38.95
23,0.15217391304347827,0.4782608695652174,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.3695652173913043,0.6086956521739131,0.10869565217391304,0.08695652173913043,3.6956521739130435,39.391304347826086
24,0.10204081632653061,0.22448979591836735,0.0,0.0,0.08163265306122448,0.42857142857142855,0.5510204081632653,0.40816326530612246,0.08163265306122448,3.795918367346939,38.89795918367347
25,0.1956521739130435,0.45652173913043476,0.15217391304347827,0.2608695652173913,0.2608695652173913,0.043478260869565216,0.2391304347826087,0.21739130434782608,0.15217391304347827,3.8260869565217392,39.17391304347826
26,0.2727272727272727,0.2727272727272727,0.022727272727272728,0.20454545454545456,0.022727272727272728,0.3409090909090909,0.6590909090909091,0.22727272727272727,0.06818181818181818,3.75,38.40909090909091
